"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
21,US,B2,US 9366979 B2,143-319-946-172-920,2016-06-14,2016,US 201414245926 A,2014-04-04,US 201414245926 A,2014-04-04,Robust phase inversion emulsification process for polyester latex production,"The disclosure provides robust phase inversion emulsification (PIE) processes, which produces polyester latex particles having particle size distributions with high centering capability indexes (Cpk), for the preparation of toners of good quality.",XEROX CORP,LI SHIGENG;;QIU SHIGANG;;NGUYEN PETER VAN;;GRILLO AMY AVOLIA;;CHENG CHIEH-MIN,XEROX CORPORATION (2014-04-04),https://lens.org/143-319-946-172-920,Granted Patent,yes,3,1,3,3,0,G03G9/0819;;G03G9/0819;;G03G9/0804;;G03G9/0804;;G03G9/08795;;G03G9/08795;;G03G9/08797;;G03G9/08797,G03G9/087;;G03G9/08,,0,0,,,,ACTIVE
22,US,A1,US 2016/0139520 A1,067-153-990-967-016,2016-05-19,2016,US 201414540284 A,2014-11-13,US 201414540284 A,2014-11-13,Method for Making Color Toner,A process for making colored polyester latex by phase inversion emulsification is described.,XEROX CORP,LI SHIGENG;;NGUYEN PETER V;;VANDEWINCKEL JUDITH M;;GRILLO AMY A;;CHENG CHIEH-MIN,XEROX CORPORATION (2014-10-27),https://lens.org/067-153-990-967-016,Patent Application,yes,0,0,4,4,0,G03G9/0804;;G03G9/0804,G03G9/08;;B01F1/00;;B01F3/08,,0,0,,,,ACTIVE
23,JP,A,JP 2016094595 A,161-359-558-299-38X,2016-05-26,2016,JP 2015215839 A,2015-11-02,US 201414540284 A,2014-11-13,METHOD FOR MAKING COLOR TONER,PROBLEM TO BE SOLVED: To provide an improved process of pigment incorporation or encapsulation in preparing colored polyester latex via phase inversion emulsification in making a color toner.SOLUTION: A process of making a colored resin particles comprises: (a) dissolving a pigment and a polyester resin in an organic solvent; and (b) performing phase inversion emulsification of the solution to produce an emulsion containing colored resin particles so as to use the emulsion for making a color toner.SELECTED DRAWING: None,XEROX CORP,LI SHIGENG;;PETER V NGUYEN;;JUDITH M VANDEWINCKEL;;AMY A GRILLO;;TI-MING CHENG,,https://lens.org/161-359-558-299-38X,Patent Application,no,3,1,4,4,0,G03G9/0804;;G03G9/0804,C08J3/12;;C08J3/07;;G03G9/08;;G03G9/087;;G03G9/09,,0,0,,,,ACTIVE
24,US,B2,US 9366980 B2,070-328-763-158-710,2016-06-14,2016,US 201414540284 A,2014-11-13,US 201414540284 A,2014-11-13,Method for making color toner,A process for making colored polyester latex by phase inversion emulsification is described.,XEROX CORP,LI SHIGENG;;NGUYEN PETER V;;VANDEWINCKEL JUDITH M;;GRILLO AMY A;;CHENG CHIEH-MIN,XEROX CORPORATION (2014-10-27),https://lens.org/070-328-763-158-710,Granted Patent,yes,3,1,4,4,0,G03G9/0804;;G03G9/0804,G03G9/08;;B01F1/00;;B01F3/08,,0,0,,,,ACTIVE
25,US,A1,US 2019/0148984 A1,024-754-329-366-975,2019-05-16,2019,US 201816107893 A,2018-08-21,US 201816107893 A;;US 201762584558 P,2017-11-10,Indoor to Outdoor Wireless Power Delivery,"In aspects, indoor to outdoor wireless power delivery is described that provides continuous power through a building structure. A transmitter receives an indication of a required continuous power from a receiver, configures one or more settings to generate an electromagnetic field to transfer the required continuous power, and generates the electromagnetic field to transfer the required continuous power to the receiver. In other aspects of indoor to outdoor wireless power delivery, a transmitter and a receiver are aligned to provide continuous power through a building structure. The transmitter and the receiver enter an alignment mode, the transmitter produces an electromagnetic field to inductively transfer power to the receiver, and the receiver senses the electromagnetic field produced by the transmitter and provides an indication of an alignment of the transmitter and the receiver to a user of the system.",GOOGLE LLC,BEVELACQUA PETER J;;GRILLO JACOBI COLTON;;GREEN RYAN KRISTOPHER;;WARREN DANIEL ADAM;;SILVERSTEIN BRIAN MITCHELL,GOOGLE LLC (2018-08-14),https://lens.org/024-754-329-366-975,Patent Application,yes,0,4,1,1,0,H02J50/12;;H02J50/70;;H02J50/90;;H02J50/23;;H02J50/27;;H04B5/24;;H04B5/79;;H02J50/23;;H04W52/04;;H02J50/27;;H02J50/70;;H02J50/12;;H02J50/90;;H04B5/24;;H04B5/79,H02J50/23;;H02J50/27;;H04W52/04,,0,0,,,,DISCONTINUED
26,US,A1,US 2015/0168858 A1,192-052-622-697-349,2015-06-18,2015,US 201314107930 A,2013-12-16,US 201314107930 A,2013-12-16,Preparing Resin Emulsions,"A process for making a latex emulsion suitable for use in a toner composition which applies the model of Brinkman to predict phase inversion point (PIP) during phase invention emulsification (PIE), including using this model to calculate the amount of water needed to complete the phase inversion for solvent reuse formulation.",XEROX CORP,LI SHIGENG;;QIU SHIGANG;;NGUYEN PETER V;;SCHRIEVER LINDA S;;GRILLO AMY A;;CHENG CHIEH-MIN,XEROX CORPORATION (2013-12-12),https://lens.org/192-052-622-697-349,Patent Application,yes,3,4,1,1,0,G03G9/0804;;G03G9/0804;;G03G9/0819;;G03G9/0819;;G03G9/08755;;G03G9/08755;;G03G9/08795;;G03G9/08795;;G03G9/08797;;G03G9/08797,G03G9/08;;C08L67/02,,2,0,,,"Daniels, F. et al., Physical Chemistry, Third edition, John Wiley & Sons, Inc., NY (1966), pp. 383-384.;;Grant, R., et al, Grant & Hachk's Chemical Dictionary, Fifth edition, McGraw-Hill Book Company, NY (1987), p. 621.",DISCONTINUED
27,US,B1,US 9267032 B1,009-351-928-380-461,2016-02-23,2016,US 201414535294 A,2014-11-06,US 201414535294 A,2014-11-06,Crystalline polyester latex production by solvent reuse phase inversion emulsification,A process for making a crystalline latex emulsion suitable for use in toner using phase invention emulsification (PIE) where solvent is reused is presented.,XEROX CORP,LI SHIGENG;;ZUO YANJIA;;QIU SHIGANG;;NGUYEN PETER V;;GRILLO AMY A;;MALACHOWSKI STEVEN M;;CHENG CHIEH-MIN,XEROX CORPORATION (2014-10-23),https://lens.org/009-351-928-380-461,Granted Patent,yes,1,4,1,1,0,Y02P20/582;;C08L67/02;;C08J3/07;;C08J2367/02;;C08L67/00;;C08L67/06;;C08L77/00;;C08L79/08;;C08L67/02;;Y02P20/582;;C08J2367/02;;C08J3/07,G03G5/00;;C08K5/34;;C08L67/00;;C08L67/06;;C08L77/00;;C08L79/08,,0,0,,,,ACTIVE
28,US,B2,US 7291437 B2,053-810-821-296-468,2007-11-06,2007,US 41363303 A,2003-04-14,US 41363303 A,2003-04-14,Toner processes,"A toner process comprising mixing a colorant dispersion with a latex, a wax dispersion, and a coagulant, and wherein the polymer latex selected possesses a weight average molecular weight of from about 20,000 to about 55,000, a number average molecular weight of from about 5,000 to about 18,000, an onset glass transition temperature Tg of from about 40° C. to about 80° C., and a particle size distribution PSD of from about 50 to about 500 nanometers.",XEROX CORP,GRILLO AMY A;;NGUYEN PETER V;;RILEY DONALD;;CHEN ALLAN K;;MOORE EMILY L;;NG TIE HWEE;;CHENG CHIEH-MIN,XEROX CORPORATION (2003-04-02),https://lens.org/053-810-821-296-468,Granted Patent,yes,16,3,2,2,0,C08J3/215;;C08J3/215;;G03G9/0904;;G03G9/0904;;G03G9/0804;;G03G9/0804;;G03G9/0819;;G03G9/0819;;G03G9/0821;;G03G9/0821;;G03G9/0825;;G03G9/0825;;G03G9/0827;;G03G9/0827;;G03G9/08704;;G03G9/08704;;G03G9/08706;;G03G9/08706;;G03G9/08708;;G03G9/08708;;G03G9/08711;;G03G9/08711;;G03G9/08724;;G03G9/08724;;G03G9/08726;;G03G9/08726;;G03G9/08728;;G03G9/08728;;G03G9/08733;;G03G9/08733;;G03G9/08782;;G03G9/08782;;G03G9/08795;;G03G9/08795;;G03G9/08797;;G03G9/08797;;G03G9/0906;;G03G9/0906,G03G9/08;;C08J3/215;;G03G9/087;;G03G9/09,430/137.14;;523/335,1,0,,,"Diamond, Arthur S. & David S. Weiss (editors) Handbook of Imaging Materials, 2<SUP>nd </SUP>ed. New York: Marcel-Dekker, Inc. (2002) p. 182.",EXPIRED
29,US,A1,US 2016/0004175 A1,191-436-984-687-494,2016-01-07,2016,US 201414321785 A,2014-07-01,US 201414321785 A,2014-07-01,Magenta Toner,A process for making a latex emulsion where distillation occurs at an elevated temperature is used to make resin particles with a conditioned surface which can be used to make magenta toner with increased efficiency.,XEROX CORP,LI SHIGENG;;WOLFE CHRISTOPHER M;;TIN RANDY P;;GODSHALL ERIC;;QIU SHIGANG;;NGUYEN PETER V;;SCHNEIDER JAY L;;SCHRIEVER LINDA S;;MALACHOWSKI STEVEN M;;GRILLO AMY A;;CHENG CHIEH-MIN,XEROX CORPORATION (2014-06-19),https://lens.org/191-436-984-687-494,Patent Application,yes,0,1,4,4,0,G03G9/08755;;G03G9/08795;;G03G9/08797;;G03G9/09328;;G03G9/09335;;G03G9/09371;;G03G9/092;;G03G9/0821;;G03G9/0804;;G03G9/0808;;G03G9/092;;G03G9/0821;;G03G9/0804;;G03G9/09328;;G03G9/09371;;G03G9/09335;;G03G9/08797;;G03G9/08795;;G03G9/08755,G03G9/08,,0,0,,,,ACTIVE
30,JP,A,JP 2016014875 A,054-204-525-058-859,2016-01-28,2016,JP 2015123468 A,2015-06-19,US 201414321785 A,2014-07-01,MAGENTA TONER,"PROBLEM TO BE SOLVED: To provide an improved process for making a magenta toner.SOLUTION: The process comprises: combining a latex, which is made by distillation at high temperature using a first emulsion, with a wax and a magenta colorant to form a second emulsion; adding an aggregating agent to the second emulsion to form aggregated particles; and coalescing the aggregated particles to form the magenta toner in commercial quantities. The invention makes resin particles with a conditioned surface which can be used to make the magenta toner with increased efficiency.",XEROX CORP,LI SHIGENG;;CHRISTOPHER M WOLF;;RANDY P TIN;;ERIC GODSHALL;;SHIGANG QIU;;PETER V NGUYEN;;JAY L SCHNEIDER;;LINDA S SCHRIEVER;;MALACHOWSKI STEVEN M;;AMY A GRILLO;;TI-MING CHENG,,https://lens.org/054-204-525-058-859,Patent Application,no,7,0,4,4,0,G03G9/08755;;G03G9/08795;;G03G9/08797;;G03G9/09328;;G03G9/09335;;G03G9/09371;;G03G9/092;;G03G9/0821;;G03G9/0804;;G03G9/0808;;G03G9/092;;G03G9/0821;;G03G9/0804;;G03G9/09328;;G03G9/09371;;G03G9/09335;;G03G9/08797;;G03G9/08795;;G03G9/08755,G03G9/087;;G03G9/08;;G03G9/09,,0,0,,,,ACTIVE
31,US,B2,US 9354531 B2,046-673-546-148-927,2016-05-31,2016,US 201414321785 A,2014-07-01,US 201414321785 A,2014-07-01,Magenta toner,A process for making a latex emulsion where distillation occurs at an elevated temperature is used to make resin particles with a conditioned surface which can be used to make magenta toner with increased efficiency.,XEROX CORP,LI SHIGENG;;WOLFE CHRISTOPHER M;;TIN RANDY P;;GODSHALL ERIC;;QIU SHIGANG;;NGUYEN PETER V;;SCHNEIDER JAY L;;SCHRIEVER LINDA S;;MALACHOWSKI STEVEN M;;GRILLO AMY A;;CHENG CHIEH-MIN,XEROX CORPORATION (2014-06-19),https://lens.org/046-673-546-148-927,Granted Patent,yes,1,1,4,4,0,G03G9/08755;;G03G9/08795;;G03G9/08797;;G03G9/09328;;G03G9/09335;;G03G9/09371;;G03G9/092;;G03G9/0821;;G03G9/0804;;G03G9/0808;;G03G9/092;;G03G9/0821;;G03G9/0804;;G03G9/09328;;G03G9/09371;;G03G9/09335;;G03G9/08797;;G03G9/08795;;G03G9/08755,G03G9/08;;G03G9/09,,0,0,,,,ACTIVE
32,US,B2,US 9998446 B2,024-788-461-149-893,2018-06-12,2018,US 201514838212 A,2015-08-27,US 201514838212 A;;US 201462043888 P;;US 201562150769 P,2014-08-29,Accessing a cloud-based service platform using enterprise application authentication,"Systems for managing user-level security in a cloud-based service platform. A server in a cloud-based environment is configured to interface with storage devices that store objects that are accessible over a network by two or more users. An enterprise entity is identified using an enterprise identifier associated with the enterprise, and an application service is associated with an application identifier. An application service request comprising a user identifier and the application identifier is received, and authentication is determined based on the combination of the user identifier and a pre-authenticated application identifier. Once the application service request is authenticated, then specific aspects of the service request are authorized. The integrity of the application identifier is confirmed by locating a secure association of the given application identifier to a pre-shared enterprise identifier. Logging, auditing and other functions can be performed at the user level using the user identifier for user-level tracking.",BOX INC,BRANDEN DREW BARRETT;;THEURER DANIEL;;PATIL ANIKET SHIVAJIRAO;;KANTOROVSKIY LEV;;ROSE SEAN ANDREW;;LAMBERT RACHEL KAY;;HEILIG TIMOTHY MARTIN;;REXER PETER OTTO;;PAAP RORY AREND;;BURNETTE CHARLES BOYD;;SARDESAI VIKRAM SUDHIR;;GRILLO DOMINIC ANTON;;CHENG WAYNE;;CHUN LYALL YATSUN;;HACKNEY STEVE,BOX INC (2015-08-25),https://lens.org/024-788-461-149-893,Granted Patent,yes,12,13,2,2,0,H04L63/0807;;H04L63/0807,H04L29/06,,2,0,,,"“Using OAuth 2.0 for Server to Server Applications”, Aug. 2015, URL: https://developers.google.com/identity/protocols/OAuth2ServiceAccount.;;“Dropbox Help Center: How do I share folders with other people”, 2015, URL: https://www.dropbox.com/help/files-folders/share-with-others.",ACTIVE
33,US,A1,US 2016/0065555 A1,108-560-154-306-531,2016-03-03,2016,US 201514838212 A,2015-08-27,US 201514838212 A;;US 201462043888 P;;US 201562150769 P,2014-08-29,ACCESSING A CLOUD-BASED SERVICE PLATFORM USING ENTERPRISE APPLICATION AUTHENTICATION,"Systems for managing user-level security in a cloud-based service platform. A server in a cloud-based environment is configured to interface with storage devices that store objects that are accessible over a network by two or more users. An enterprise entity is identified using an enterprise identifier associated with the enterprise, and an application service is associated with an application identifier. An application service request comprising a user identifier and the application identifier is received, and authentication is determined based on the combination of the user identifier and a pre-authenticated application identifier. Once the application service request is authenticated, then specific aspects of the service request are authorized. The integrity of the application identifier is confirmed by locating a secure association of the given application identifier to a pre-shared enterprise identifier. Logging, auditing and other functions can be performed at the user level using the user identifier for user-level tracking.",BOX INC,BRANDEN DREW BARRETT;;THEURER DANIEL;;PATIL ANIKET SHIVAJIRAO;;KANTOROVSKIY LEV;;ROSE SEAN ANDREW;;LAMBERT RACHEL KAY;;HEILIG TIMOTHYTIMOTHY MARTIN;;REXER PETER OTTO;;PAAP RORY AREND;;BURNETTE CHARLES BOYD;;SARDESAI VIKRAM SUDHIR;;GRILLO DOMINIC ANTON;;CHENG WAYNE;;CHUN LYALL YATSUN;;HACKNEY STEVEN BRETT,BOX INC (2015-08-25),https://lens.org/108-560-154-306-531,Patent Application,yes,12,55,2,2,0,H04L63/0807;;H04L63/0807,H04L29/06,,0,0,,,,ACTIVE
